nodes	type
10650	SelGene
56950	SelGene
10769	SelGene
6834	SelGene
124446	SelGene
5458	SelGene
5457	SelGene
133746	SelGene
133383	SelGene
7862	SelGene
7832	SelGene
204851	SelGene
285521	SelGene
64769	SelGene
94241	SelGene
90809	SelGene
144455	SelGene
29117	SelGene
1353	SelGene
51755	SelGene
84289	SelGene
27166	SelGene
8738	SelGene
51499	SelGene
112858	SelGene
54971	SelGene
1263	SelGene
84987	SelGene
387893	SelGene
26013	SelGene
1121	SelGene
26155	SelGene
147923	SelGene
116228	SelGene
148738	SelGene
1826	SelGene
285704	SelGene
5306	SelGene
57453	SelGene
56963	SelGene
6711	SelGene
7827	SelGene
84063	SelGene
84623	SelGene
4868	SelGene
55243	SelGene
23607	SelGene
23032	SelGene
2935	SelGene
3199	SelGene
9355	SelGene
8022	SelGene
10486	SelGene
2107	SelGene
89884	SelGene
4440	SelGene
56956	SelGene
26019	SelGene
65110	SelGene
9495	SelGene
4753	SelGene
23708	SelGene
8861	SelGene
23053	SelGene
4800	SelGene
51360	SelGene
4802	SelGene
7494	SelGene
4801	SelGene
8720	SelGene
9709	SelGene
440	SelGene
8894	SelGene
1968	SelGene
1965	SelGene
3484	SelGene
1054	SelGene
467	SelGene
2137	SelGene
1663	SelGene
10954	SelGene
37	SelGene
56005	SelGene
51726	SelGene
11015	SelGene
55033	SelGene
9570	SelGene
7466	SelGene
27230	SelGene
116138	SelGene
6745	SelGene
4189	SelGene
9695	SelGene
10113	SelGene
3068	SelGene
10130	SelGene
58477	SelGene
10525	SelGene
30827	SelGene
9797	SelGene
2134	SelGene
2135	SelGene
153222	SelGene
81501	SelGene
1200	SelGene
10897	SelGene
10106	SelGene
6734	SelGene
64061	SelGene
2673	SelGene
6818	SelGene
2519	SelGene
54972	SelGene
1356	SelGene
5954	SelGene
10272	SelGene
11320	SelGene
57719	SelGene
80341	SelGene
174	SelGene
1114	SelGene
3483	SelGene
3956	SelGene
8542	SelGene
1471	SelGene
91851	SelGene
10232	SelGene
4924	SelGene
54757	SelGene
8614	SelGene
84141	SelGene
3485	SelGene
3488	SelGene
60676	SelGene
265	SelGene
7425	SelGene
9210	SelGene
3270	SelGene
10117	SelGene
51280	SelGene
10970	SelGene
51156	SelGene
4240	SelGene
3487	SelGene
3491	SelGene
11098	SelGene
3698	SelGene
10618	SelGene
8404	SelGene
56955	SelGene
375056	SelGene
54587	SelGene
11167	SelGene
4241	SelGene
3816	SelGene
26085	SelGene
3489	SelGene
255738	SelGene
7857	SelGene
57104	SelGene
56975	SelGene
258	SelGene
64856	SelGene
5069	SelGene
147111	SelGene
401138	SelGene
5244	SelGene
211	SelGene
57491	SelGene
2222	SelGene
6822	SelGene
196	SelGene
3157	SelGene
3156	SelGene
2274	SelGene
50486	SelGene
2874	SelGene
29841	SelGene
11010	SelGene
23179	SelGene
123	SelGene
27063	SelGene
3992	SelGene
133522	SelGene
19	SelGene
4520	SelGene
54600	SelGene
57554	SelGene
1741	SelGene
1740	SelGene
9647	SelGene
320	SelGene
8825	SelGene
57576	SelGene
8536	SelGene
55327	SelGene
4900	SelGene
22843	SelGene
25930	SelGene
8808	SelGene
27178	SelGene
56300	SelGene
3557	SelGene
27179	SelGene
26525	SelGene
27177	SelGene
84639	SelGene
10068	SelGene
5784	SelGene
5783	SelGene
11141	SelGene
5780	SelGene
26095	SelGene
9244	SelGene
1265	SelGene
4507	SelGene
9466	SelGene
10148	SelGene
9049	SelGene
6950	SelGene
6845	SelGene
759	SelGene
3936	SelGene
27250	SelGene
9987	SelGene
654483	SelGene
6888	SelGene
302	SelGene
552900	SelGene
246778	SelGene
5055	SelGene
112744	SelGene
27189	SelGene
132014	SelGene
84818	SelGene
9235	SelGene
10048	SelGene
6710	SelGene
9462	SelGene
4140	SelGene
200081	SelGene
5037	SelGene
8315	SelGene
64926	SelGene
10156	SelGene
8437	SelGene
9048	SelGene
84292	SelGene
5623	SelGene
64096	SelGene
6616	SelGene
5786	SelGene
153090	SelGene
51332	SelGene
8844	SelGene
10256	SelGene
54756	SelGene
2676	SelGene
22866	SelGene
2674	SelGene
146433	SelGene
57731	SelGene
152559	SelGene
6708	SelGene
6809	SelGene
5245	SelGene
2675	SelGene
2668	SelGene
4902	SelGene
283455	SelGene
3603	SelGene
6712	SelGene
22821	SelGene
399473	SelGene
8831	SelGene
221002	SelGene
84868	SelGene
3636	SelGene
3965	SelGene
10943	SelGene
55904	SelGene
80853	SelGene
8284	SelGene
5926	SelGene
26009	SelGene
23338	SelGene
57492	SelGene
58508	SelGene
10362	SelGene
6602	SelGene
8518	SelGene
23210	SelGene
54556	SelGene
6605	SelGene
5927	SelGene
51412	SelGene
79960	SelGene
6595	SelGene
56970	SelGene
84678	SelGene
9739	SelGene
6598	SelGene
55257	SelGene
9767	SelGene
55578	SelGene
79918	SelGene
84148	SelGene
84444	SelGene
6603	SelGene
26610	SelGene
51111	SelGene
51147	SelGene
10902	SelGene
55683	SelGene
55818	SelGene
79084	SelGene
11240	SelGene
10765	SelGene
1810	SelGene
8289	SelGene
4297	SelGene
9913	SelGene
284058	SelGene
56943	SelGene
80314	SelGene
51780	SelGene
9643	SelGene
23326	SelGene
8242	SelGene
8089	SelGene
8520	SelGene
54496	SelGene
84787	SelGene
55140	SelGene
55250	SelGene
51317	SelGene
5077	SelGene
83852	SelGene
11143	SelGene
6601	SelGene
54934	SelGene
23067	SelGene
63976	SelGene
51702	SelGene
29943	SelGene
9869	SelGene
80854	SelGene
7403	SelGene
8473	SelGene
54904	SelGene
57325	SelGene
84159	SelGene
51562	SelGene
117143	SelGene
79723	SelGene
23522	SelGene
23569	SelGene
84661	SelGene
6944	SelGene
6314	SelGene
54859	SelGene
55689	SelGene
55193	SelGene
221613	SelGene
221656	SelGene
64324	SelGene
23587	SelGene
84864	SelGene
10474	SelGene
55729	SelGene
55352	SelGene
3054	SelGene
23133	SelGene
93624	SelGene
22992	SelGene
6599	SelGene
55167	SelGene
25855	SelGene
112869	SelGene
55929	SelGene
92815	SelGene
29072	SelGene
84193	SelGene
7404	SelGene
317772	SelGene
10196	SelGene
64754	SelGene
10933	SelGene
55693	SelGene
339287	SelGene
196528	SelGene
8464	SelGene
11091	SelGene
8329	SelGene
8969	SelGene
5253	SelGene
55170	SelGene
440689	SelGene
9757	SelGene
85235	SelGene
8330	SelGene
353238	SelGene
8332	SelGene
6871	SelGene
8336	SelGene
102157402	SelGene
221264	SelGene
158067	SelGene
25961	SelGene
2745	SelGene
79077	SelGene
7375	SelGene
27005	SelGene
56957	SelGene
115209	SelGene
4976	SelGene
56928	SelGene
55072	SelGene
25999	SelGene
8567	SelGene
84888	SelGene
90268	SelGene
81858	SelGene
10399	SelGene
54456	SelGene
56165	SelGene
84944	SelGene
54514	SelGene
136991	SelGene
122402	SelGene
113802	SelGene
91646	SelGene
201164	SelGene
221400	SelGene
11022	SelGene
4603	SelGene
64581	SelGene
10664	SelGene
3198	SelGene
3200	SelGene
3213	SelGene
3211	SelGene
3231	SelGene
3232	SelGene
4211	SelGene
5316	SelGene
3233	SelGene
3212	SelGene
3214	SelGene
3201	SelGene
63925	SelGene
3221	SelGene
9935	SelGene
79447	SelGene
30835	SelGene
50856	SelGene
727897	SelGene
10462	SelGene
4585	SelGene
26253	SelGene
338339	SelGene
143662	SelGene
140453	SelGene
4584	SelGene
4589	SelGene
118430	SelGene
56667	SelGene
200958	SelGene
94025	SelGene
4588	SelGene
4582	SelGene
170482	SelGene
394263	SelGene
10071	SelGene
93978	SelGene
4586	SelGene
55750	SelGene
1185	SelGene
55733	SelGene
10827	SelGene
27248	SelGene
51009	SelGene
56829	SelGene
9444	SelGene
8087	SelGene
57670	SelGene
8546	SelGene
23164	SelGene
10956	SelGene
9715	SelGene
55109	SelGene
57085	SelGene
22906	SelGene
27044	SelGene
4057	SelGene
6857	SelGene
112755	SelGene
79872	SelGene
22987	SelGene
6843	SelGene
127833	SelGene
9900	SelGene
118429	SelGene
1938	SelGene
84168	SelGene
79849	SelGene
9899	SelGene
128178	SelGene
5597	SelGene
989	SelGene
5596	SelGene
10435	SelGene
10642	SelGene
10602	SelGene
148170	SelGene
2118	SelGene
54764	SelGene
27430	SelGene
57646	SelGene
79931	SelGene
8975	SelGene
4287	SelGene
78990	SelGene
79594	SelGene
84196	SelGene
9929	SelGene
9097	SelGene
8237	SelGene
23770	SelGene
84132	SelGene
2625	SelGene
8078	SelGene
7347	SelGene
92552	SelGene
11047	SelGene
79589	SelGene
83844	SelGene
84749	SelGene
57695	SelGene
84101	SelGene
10868	SelGene
57559	SelGene
91833	SelGene
9960	SelGene
51651	SelGene
3607	SelGene
55252	SelGene
10318	SelGene
219333	SelGene
7345	SelGene
29761	SelGene
10600	SelGene
126119	SelGene
23358	SelGene
114803	SelGene
25862	SelGene
221937	SelGene
23172	SelGene
123228	SelGene
114785	SelGene
55611	SelGene
23252	SelGene
161725	SelGene
55031	SelGene
171023	SelGene
10869	SelGene
9986	SelGene
80124	SelGene
55432	SelGene
55777	SelGene
377630	SelGene
100288520	SelGene
645836	SelGene
728386	SelGene
100287205	SelGene
728419	SelGene
728379	SelGene
728373	SelGene
401447	SelGene
728400	SelGene
100287144	SelGene
728405	SelGene
728369	SelGene
100287238	SelGene
100287178	SelGene
728393	SelGene
645402	SelGene
392188	SelGene
100287404	SelGene
100287513	SelGene
100287327	SelGene
100287478	SelGene
100287441	SelGene
100287364	SelGene
54623	SelGene
27125	SelGene
6830	SelGene
4298	SelGene
23168	SelGene
85403	SelGene
55840	SelGene
55677	SelGene
4300	SelGene
9646	SelGene
133396	SelGene
386653	SelGene
6624	SelGene
3162	SelGene
79923	SelGene
7291	SelGene
5451	SelGene
4170	SelGene
3934	SelGene
6935	SelGene
10538	SelGene
4692	SelGene
4128	SelGene
22875	SelGene
26	SelGene
221	SelGene
8993	SelGene
9961	SelGene
1774	SelGene
55	SelGene
1992	SelGene
23071	SelGene
51071	SelGene
8635	SelGene
2896	SelGene
175	SelGene
3074	SelGene
23593	SelGene
6317	SelGene
23200	SelGene
23250	SelGene
8514	SelGene
6793	SelGene
7879	SelGene
5236	SelGene
10890	SelGene
9522	SelGene
8895	SelGene
2512	SelGene
4069	SelGene
54918	SelGene
201294	SelGene
51816	SelGene
10321	SelGene
22931	SelGene
9342	SelGene
10043	SelGene
410	SelGene
9145	SelGene
80331	SelGene
10857	SelGene
84061	SelGene
2717	SelGene
10562	SelGene
23406	SelGene
83716	SelGene
55313	SelGene
3163	SelGene
57020	SelGene
1512	SelGene
79895	SelGene
79792	SelGene
427	SelGene
4125	SelGene
56729	SelGene
9545	SelGene
5864	SelGene
11333	SelGene
81619	SelGene
10493	SelGene
230	SelGene
4126	SelGene
1075	SelGene
2352	SelGene
29099	SelGene
9761	SelGene
51411	SelGene
55832	SelGene
2444	SelGene
55754	SelGene
23197	SelGene
411	SelGene
56954	SelGene
25852	SelGene
10120	SelGene
25801	SelGene
25797	SelGene
4033	SelGene
383	SelGene
8987	SelGene
51552	SelGene
10577	SelGene
51646	SelGene
84418	SelGene
10549	SelGene
51209	SelGene
7130	SelGene
57826	SelGene
6590	SelGene
10396	SelGene
5269	SelGene
22918	SelGene
10875	SelGene
1315	SelGene
968	SelGene
57153	SelGene
84766	SelGene
158747	SelGene
9535	SelGene
47	SelGene
1116	SelGene
1118	SelGene
1823	SelGene
26578	SelGene
2799	SelGene
64114	SelGene
8836	SelGene
23317	SelGene
121260	SelGene
53831	SelGene
6727	SelGene
2588	SelGene
11322	SelGene
5211	SelGene
6518	SelGene
963	SelGene
8804	SelGene
388698	SelGene
6278	SelGene
3608	SelGene
8560	SelGene
79169	SelGene
127829	SelGene
114790	SelGene
51316	SelGene
79930	SelGene
6993	SelGene
84443	SelGene
51125	SelGene
2040	SelGene
210	SelGene
6836	SelGene
23412	SelGene
932	SelGene
79888	SelGene
10694	SelGene
10394	SelGene
83858	SelGene
1476	SelGene
23218	SelGene
178	SelGene
6282	SelGene
4332	SelGene
5806	SelGene
2992	SelGene
6286	SelGene
820	SelGene
327	SelGene
25798	SelGene
1669	SelGene
138050	SelGene
10576	SelGene
89777	SelGene
53916	SelGene
3848	SelGene
84514	SelGene
2495	SelGene
5049	SelGene
53917	SelGene
55276	SelGene
6036	SelGene
10555	SelGene
2990	SelGene
58485	SelGene
2720	SelGene
5036	SelGene
116844	SelGene
2548	SelGene
5223	SelGene
94103	SelGene
566	SelGene
160364	SelGene
326624	SelGene
10855	SelGene
353189	SelGene
374403	SelGene
56888	SelGene
29952	SelGene
196527	SelGene
2517	SelGene
154664	SelGene
5912	SelGene
9798	SelGene
222487	SelGene
199675	SelGene
8694	SelGene
387263	SelGene
25840	SelGene
374395	SelGene
3916	SelGene
2204	SelGene
387921	SelGene
9725	SelGene
2760	SelGene
3482	SelGene
388697	SelGene
258010	SelGene
4758	SelGene
1667	SelGene
8904	SelGene
150372	SelGene
81567	SelGene
728358	SelGene
5273	SelGene
3043	SelGene
441864	SelGene
401258	SelGene
3240	SelGene
8972	SelGene
140850	SelGene
1113	SelGene
57119	SelGene
10578	SelGene
5266	SelGene
6406	SelGene
81623	SelGene
140881	SelGene
92747	SelGene
3346	SelGene
417	SelGene
140683	SelGene
117285	SelGene
130120	SelGene
114771	SelGene
114770	SelGene
117159	SelGene
57115	SelGene
116842	SelGene
1670	SelGene
1671	SelGene
1672	SelGene
84659	SelGene
128859	SelGene
6039	SelGene
1673	SelGene
5068	SelGene
122665	SelGene
140596	SelGene
414325	SelGene
503618	SelGene
55894	SelGene
100289462	SelGene
245928	SelGene
245938	SelGene
55600	SelGene
245937	SelGene
245936	SelGene
245932	SelGene
245915	SelGene
245911	SelGene
338324	SelGene
245939	SelGene
644414	SelGene
149954	SelGene
400830	SelGene
245908	SelGene
245910	SelGene
245909	SelGene
504180	SelGene
503841	SelGene
503614	SelGene
51297	SelGene
245913	SelGene
245934	SelGene
3347	SelGene
613211	SelGene
613209	SelGene
613210	SelGene
245927	SelGene
245930	SelGene
245929	SelGene
245940	SelGene
100133267	SelGene
1668	SelGene
100526773	SelGene
3249	SelGene
3083	SelGene
85440	SelGene
23163	SelGene
84951	SelGene
64759	SelGene
57610	SelGene
6692	SelGene
10653	SelGene
80243	SelGene
57167	SelGene
1822	SelGene
84232	SelGene
6617	SelGene
5452	SelGene
55726	SelGene
58490	SelGene
26512	SelGene
55756	SelGene
55174	SelGene
6618	SelGene
57508	SelGene
22936	SelGene
79871	SelGene
54973	SelGene
80237	SelGene
79664	SelGene
129685	SelGene
81556	SelGene
57117	SelGene
79035	SelGene
55197	SelGene
25896	SelGene
65123	SelGene
84524	SelGene
92105	SelGene
29101	SelGene
23248	SelGene
23379	SelGene
26173	SelGene
51808	SelGene
55656	SelGene
6619	SelGene
6621	SelGene
7702	SelGene
64859	SelGene
10302	SelGene
80789	SelGene
100151683	SelGene
10112	SelGene
9493	SelGene
54700	SelGene
284119	SelGene
8439	SelGene
55512	SelGene
6596	SelGene
51322	SelGene
9810	SelGene
55829	SelGene
257218	SelGene
9781	SelGene
56254	SelGene
51255	SelGene
92305	SelGene
220441	SelGene
5909	SelGene
55816	SelGene
1796	SelGene
55715	SelGene
9260	SelGene
220164	SelGene
85358	SelGene
4074	SelGene
9892	SelGene
8301	SelGene
25977	SelGene
22848	SelGene
8674	SelGene
84251	SelGene
23149	SelGene
23208	SelGene
29979	SelGene
85021	SelGene
27348	SelGene
1861	SelGene
29988	SelGene
9856	SelGene
950	SelGene
85439	SelGene
90019	SelGene
115548	SelGene
55707	SelGene
9185	SelGene
143425	SelGene
3267	SelGene
6572	SelGene
29978	SelGene
50618	SelGene
5286	SelGene
8871	SelGene
11252	SelGene
29993	SelGene
51429	SelGene
9026	SelGene
274	SelGene
54874	SelGene
8867	SelGene
26130	SelGene
29763	SelGene
2580	SelGene
112574	SelGene
23048	SelGene
83741	SelGene
4839	SelGene
339488	SelGene
4435	SelGene
284252	SelGene
79047	SelGene
29028	SelGene
163732	SelGene
50943	SelGene
865	SelGene
7005	SelGene
8463	SelGene
1490	SelGene
463	SelGene
7003	SelGene
7004	SelGene
6046	SelGene
1750	SelGene
1749	SelGene
579	SelGene
4488	SelGene
860	SelGene
59269	SelGene
9464	SelGene
221044	SelGene
121340	SelGene
4094	SelGene
9358	SelGene
25925	SelGene
117581	SelGene
10432	SelGene
632	SelGene
10138	SelGene
2623	SelGene
1998	SelGene
4602	SelGene
57678	SelGene
1997	SelGene
4778	SelGene
4005	SelGene
26053	SelGene
6886	SelGene
23429	SelGene
4004	SelGene
2624	SelGene
161882	SelGene
84333	SelGene
5079	SelGene
5275	SelGene
7392	SelGene
23189	SelGene
2354	SelGene
3169	SelGene
9166	SelGene
127933	SelGene
55625	SelGene
1105	SelGene
7391	SelGene
7033	SelGene
7031	SelGene
51523	SelGene
7764	SelGene
340481	SelGene
9687	SelGene
51667	SelGene
54165	SelGene
23369	SelGene
80344	SelGene
28952	SelGene
23142	SelGene
23113	SelGene
51122	SelGene
80067	SelGene
26094	SelGene
79269	SelGene
23363	SelGene
140825	SelGene
79016	SelGene
56995	SelGene
50717	SelGene
10238	SelGene
84259	SelGene
8816	SelGene
54939	SelGene
55527	SelGene
23038	SelGene
55827	SelGene
56929	SelGene
51397	SelGene
149951	SelGene
55208	SelGene
122416	SelGene
90864	SelGene
54876	SelGene
26043	SelGene
25879	SelGene
10116	SelGene
54951	SelGene
83987	SelGene
28991	SelGene
150684	SelGene
55884	SelGene
123879	SelGene
170622	SelGene
10537	SelGene
8409	SelGene
84108	SelGene
23269	SelGene
54715	SelGene
5816	SelGene
2593	SelGene
3930	SelGene
4336	SelGene
4204	SelGene
114787	SelGene
2290	SelGene
406921	SelGene
406928	SelGene
202559	SelGene
6421	SelGene
10657	SelGene
6725	SelGene
10656	SelGene
10457	SelGene
27043	SelGene
55620	SelGene
120892	SelGene
56603	SelGene
5166	SelGene
5164	SelGene
5165	SelGene
1738	SelGene
1592	SelGene
8050	SelGene
64577	SelGene
8854	SelGene
5160	SelGene
1382	SelGene
1737	SelGene
5163	SelGene
112724	SelGene
5161	SelGene
216	SelGene
1381	SelGene
5162	SelGene
195814	SelGene
220	SelGene
340665	SelGene
124	SelGene
127	SelGene
57665	SelGene
126	SelGene
4486	SelGene
4485	SelGene
64388	SelGene
2658	SelGene
1565	SelGene
1576	SelGene
10226	SelGene
6035	SelGene
694	SelGene
2660	SelGene
23410	SelGene
23460	SelGene
8462	SelGene
406991	SelGene
81671	SelGene
10036	SelGene
249	SelGene
9839	SelGene
3760	SelGene
2702	SelGene
2701	SelGene
2700	SelGene
127534	SelGene
2709	SelGene
2707	SelGene
2706	SelGene
2705	SelGene
2703	SelGene
3762	SelGene
5570	SelGene
10804	SelGene
5569	SelGene
309	SelGene
11142	SelGene
10052	SelGene
5587	SelGene
844	SelGene
845	SelGene
57165	SelGene
81025	SelGene
3745	SelGene
10365	SelGene
23090	SelGene
5287	SelGene
2059	SelGene
6812	SelGene
6311	SelGene
9712	SelGene
54206	SelGene
10188	SelGene
5359	SelGene
9610	SelGene
51079	SelGene
3039	SelGene
875	SelGene
4143	SelGene
6289	SelGene
6291	SelGene
1491	SelGene
84693	SelGene
949	SelGene
4293	SelGene
4294	SelGene
11183	SelGene
51085	SelGene
1734	SelGene
5288	SelGene
55908	SelGene
64241	SelGene
64240	SelGene
53919	SelGene
6567	SelGene
135458	SelGene
9874	SelGene
11011	SelGene
5542	SelGene
199	SelGene
358	SelGene
361	SelGene
1464	SelGene
6098	SelGene
11202	SelGene
50515	SelGene
102725035	SelGene
2596	SelGene
64131	SelGene
4155	SelGene
5210	SelGene
1591	SelGene
3939	SelGene
352954	SelGene
11082	SelGene
9585	SelGene
56992	SelGene
8209	SelGene
64094	SelGene
102724023	SelGene
4493	SelGene
4494	SelGene
4495	SelGene
4891	SelGene
4496	SelGene
4490	SelGene
26872	SelGene
4489	SelGene
84560	SelGene
9997	SelGene
10063	SelGene
79689	SelGene
261729	SelGene
4501	SelGene
4504	SelGene
1318	SelGene
1317	SelGene
540	SelGene
6909	SelGene
7049	SelGene
2022	SelGene
7030	SelGene
406986	SelGene
406900	SelGene
768212	SelGene
406937	SelGene
406977	SelGene
406976	SelGene
114614	SelGene
407021	SelGene
406891	SelGene
406951	SelGene
406950	SelGene
407008	SelGene
406947	SelGene
6277	SelGene
1583	SelGene
231	SelGene
5738	SelGene
7356	SelGene
6281	SelGene
1646	SelGene
306	SelGene
307	SelGene
100506742	SelGene
57223	SelGene
253959	SelGene
23613	SelGene
26284	SelGene
1588	SelGene
29124	SelGene
79027	SelGene
57820	SelGene
8846	SelGene
55526	SelGene
84640	SelGene
4661	SelGene
152789	SelGene
2355	SelGene
80271	SelGene
571	SelGene
10557	SelGene
3612	SelGene
27145	SelGene
79877	SelGene
4664	SelGene
56911	SelGene
64781	SelGene
55671	SelGene
57178	SelGene
23077	SelGene
5967	SelGene
9760	SelGene
2672	SelGene
30009	SelGene
8320	SelGene
64919	SelGene
90485	SelGene
4601	SelGene
3757	SelGene
4066	SelGene
8780	SelGene
79366	SelGene
2313	SelGene
10661	SelGene
28	SelGene
23541	SelGene
80342	SelGene
55502	SelGene
406915	SelGene
863	SelGene
5015	SelGene
666	SelGene
1004	SelGene
1014	SelGene
7166	SelGene
8929	SelGene
3359	SelGene
121278	SelGene
6507	SelGene
7054	SelGene
6640	SelGene
11076	SelGene
30012	SelGene
23171	SelGene
1103	SelGene
401	SelGene
3764	SelGene
1746	SelGene
6532	SelGene
2328	SelGene
5053	SelGene
5454	SelGene
3032	SelGene
3030	SelGene
1644	SelGene
3784	SelGene
429	SelGene
10522	SelGene
5460	SelGene
4010	SelGene
6550	SelGene
4133	SelGene
55800	SelGene
5354	SelGene
7259	SelGene
55536	SelGene
4150	SelGene
6331	SelGene
6330	SelGene
9722	SelGene
89832	SelGene
54738	SelGene
2019	SelGene
54862	SelGene
7167	SelGene
64798	SelGene
3759	SelGene
146779	SelGene
1012	SelGene
5214	SelGene
5230	SelGene
5232	SelGene
79605	SelGene
197257	SelGene
113675	SelGene
4190	SelGene
29968	SelGene
10993	SelGene
9771	SelGene
5213	SelGene
8082	SelGene
26227	SelGene
84969	SelGene
3948	SelGene
229	SelGene
5723	SelGene
3945	SelGene
693122	SelGene
442917	SelGene
100126302	SelGene
407014	SelGene
407010	SelGene
664617	SelGene
407007	SelGene
406949	SelGene
574434	SelGene
406978	SelGene
54480	SelGene
84833	SelGene
406958	SelGene
407000	SelGene
406893	SelGene
406930	SelGene
406924	SelGene
406926	SelGene
406929	SelGene
406914	SelGene
407047	SelGene
55361	SelGene
5243	SelGene
9429	SelGene
80339	SelGene
92086	SelGene
728441	SelGene
91227	SelGene
50640	SelGene
1733	SelGene
58515	SelGene
114112	SelGene
1735	SelGene
57190	SelGene
8942	SelGene
22928	SelGene
51734	SelGene
140606	SelGene
9403	SelGene
280636	SelGene
8564	SelGene
348303	SelGene
83642	SelGene
85465	SelGene
6415	SelGene
51714	SelGene
728340	SelGene
101929777	SelGene
333926	SelGene
10009	SelGene
102800317	SelGene
27022	SelGene
5523	SelGene
5524	SelGene
1482	SelGene
93649	SelGene
56656	SelGene
53836	SelGene
4991	SelGene
4992	SelGene
4993	SelGene
26532	SelGene
442184	SelGene
26658	SelGene
442186	SelGene
26539	SelGene
26659	SelGene
26538	SelGene
1238	SelGene
26531	SelGene
26664	SelGene
79541	SelGene
4994	SelGene
4995	SelGene
29909	SelGene
283160	SelGene
144124	SelGene
144125	SelGene
120776	SelGene
390892	SelGene
8590	SelGene
81797	SelGene
7932	SelGene
11250	SelGene
26188	SelGene
26189	SelGene
26716	SelGene
10936	SelGene
81696	SelGene
81697	SelGene
2827	SelGene
2825	SelGene
8387	SelGene
8388	SelGene
8386	SelGene
266747	SelGene
8383	SelGene
2830	SelGene
2838	SelGene
2835	SelGene
8390	SelGene
338674	SelGene
8392	SelGene
2845	SelGene
2844	SelGene
2843	SelGene
26493	SelGene
2842	SelGene
116511	SelGene
2848	SelGene
26707	SelGene
23432	SelGene
2854	SelGene
2850	SelGene
283297	SelGene
2857	SelGene
126370	SelGene
26476	SelGene
158131	SelGene
81491	SelGene
442191	SelGene
84636	SelGene
54329	SelGene
54328	SelGene
135946	SelGene
135948	SelGene
26692	SelGene
26333	SelGene
26212	SelGene
26696	SelGene
26211	SelGene
10798	SelGene
23637	SelGene
9293	SelGene
653166	SelGene
2551	SelGene
23743	SelGene
3035	SelGene
8991	SelGene
9315	SelGene
1267	SelGene
1465	SelGene
4354	SelGene
23435	SelGene
2530	SelGene
10420	SelGene
55359	SelGene
8711	SelGene
54776	SelGene
340156	SelGene
106821730	SelGene
23683	SelGene
5081	SelGene
64100	SelGene
406904	SelGene
5420	SelGene
7402	SelGene
2195	SelGene
4643	SelGene
11346	SelGene
5076	SelGene
7490	SelGene
50485	SelGene
3856	SelGene
64423	SelGene
4288	SelGene
3987	SelGene
92610	SelGene
2487	SelGene
26509	SelGene
23175	SelGene
4481	SelGene
192668	SelGene
9465	SelGene
9590	SelGene
9472	SelGene
8165	SelGene
11216	SelGene
11215	SelGene
8852	SelGene
10270	SelGene
10566	SelGene
238	SelGene
11182	SelGene
6594	SelGene
57181	SelGene
1577	SelGene
154091	SelGene
8647	SelGene
155184	SelGene
5272	SelGene
140809	SelGene
388662	SelGene
55334	SelGene
60482	SelGene
8436	SelGene
153218	SelGene
221223	SelGene
131	SelGene
55224	SelGene
66002	SelGene
144195	SelGene
28968	SelGene
6817	SelGene
55117	SelGene
1244	SelGene
11057	SelGene
7363	SelGene
4097	SelGene
6397	SelGene
7364	SelGene
11140	SelGene
79571	SelGene
283848	SelGene
27286	SelGene
29103	SelGene
10057	SelGene
84002	SelGene
54716	SelGene
159963	SelGene
4780	SelGene
9792	SelGene
27173	SelGene
23491	SelGene
80315	SelGene
7922	SelGene
66035	SelGene
1831	SelGene
221393	SelGene
1836	SelGene
11254	SelGene
1728	SelGene
283375	SelGene
348932	SelGene
91252	SelGene
56262	SelGene
645	SelGene
6531	SelGene
6530	SelGene
6533	SelGene
100302213	SelGene
200010	SelGene
221074	SelGene
54659	SelGene
8824	SelGene
6524	SelGene
54658	SelGene
6523	SelGene
54657	SelGene
6526	SelGene
6528	SelGene
6527	SelGene
117283	SelGene
10599	SelGene
6529	SelGene
6540	SelGene
55630	SelGene
125206	SelGene
8714	SelGene
6535	SelGene
6534	SelGene
387509	SelGene
6536	SelGene
6538	SelGene
56606	SelGene
6554	SelGene
64116	SelGene
29986	SelGene
23764	SelGene
79056	SelGene
29985	SelGene
11309	SelGene
221079	SelGene
9152	SelGene
54566	SelGene
347902	SelGene
1548	SelGene
81706	SelGene
25800	SelGene
201266	SelGene
54578	SelGene
115584	SelGene
54577	SelGene
114134	SelGene
1551	SelGene
218	SelGene
81031	SelGene
340024	SelGene
89795	SelGene
8507	SelGene
23516	SelGene
5375	SelGene
55554	SelGene
10598	SelGene
90417	SelGene
6901	SelGene
23012	SelGene
50804	SelGene
7041	SelGene
10131	SelGene
4739	SelGene
163126	SelGene
7071	SelGene
1316	SelGene
79753	SelGene
8120	SelGene
602	SelGene
3284	SelGene
3283	SelGene
3713	SelGene
1589	SelGene
1584	SelGene
6770	SelGene
104909134	SelGene
9095	SelGene
3861	SelGene
9595	SelGene
10631	SelGene
7942	SelGene
85416	SelGene
167826	SelGene
6911	SelGene
64211	SelGene
6660	SelGene
6663	SelGene
4487	SelGene
4762	SelGene
1005	SelGene
9421	SelGene
116448	SelGene
127343	SelGene
10215	SelGene
2637	SelGene
7545	SelGene
8190	SelGene
3975	SelGene
5376	SelGene
3196	SelGene
283659	SelGene
139728	SelGene
23508	SelGene
9914	SelGene
2001	SelGene
9068	SelGene
6247	SelGene
7075	SelGene
6609	SelGene
